listing_id;name;type;city;neighborhood;latitude;longitude;person_capacity;pictures;features;pricing;host_id;host_name;host_data
12976143;Classic Parisian Style 3BR *Marais *7 Guests;entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.8562552569;2.35367775145;7;"[""https://a0.muscache.com/im/pictures/ea676765-aa8b-43dd-b135-007e7c7cf848.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ce3dc496-28c4-4769-8b0b-f03ab6dd9a7b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/1f09d130-e8a6-4f75-a6c8-b35335c779d1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/718d13e9-5d32-4b94-b824-0840a7b31b74.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8d61e060-ab62-4aee-92a9-44dab4fc93d6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/909ad3f9-84df-4357-97cf-948730d8511e.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b686817d-bed1-4987-82e2-aa23a1f93ed0.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cdf8464e-8b6e-4307-9a74-711eff0ea002.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/9e3bfe51-e903-4bea-a412-e2f5b3bac67f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/82ef1a3f-2c14-44f2-9448-489139df2016.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8f5d2104-273c-4497-8b31-5341cac26e22.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8ae58741-abc4-4a17-bdcb-cb8934fbc412.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/660e755f-757f-42fc-8dc9-afa52cf54283.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3c92a810-4cc1-4726-b092-192481fcebff.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/9cc33082-e605-4f05-811c-37544c363b74.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/fad40852-0038-4224-8b32-bc391fabcd17.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3d259eb4-65ad-420c-902b-91dacf925a8f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/1f104dc4-22a6-4343-bd96-f39c8fcc30ed.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/23af3723-c7e3-4816-baa5-8f98bb36df24.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f431fc41-a520-4c4c-8313-88701aa3b701.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/043a2e31-b3a5-4029-9950-8f914427e172.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8c1f2924-b142-4d3c-a055-a607f0fe5076.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/efa281c1-e02e-4984-bf37-1a73d231b897.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5ffabeb4-ef9c-42a3-b7e2-fe9026cb7b3c.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/99f0b165-af56-4eea-8371-add0a1abf324.jpg?aki_policy=large""]";"{""beds"": 4, ""bedrooms"": 3, ""bathrooms"": 2.0, ""amenity_ids"": [64, 1, 129, 2, 3, 4, 71, 8, 77, 21, 85, 89, 90, 27, 91, 28, 93, 30, 94, 31, 96, 33, 35, 40, 41, 45, 46, 47, 62], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.92, ""monthly_factor"": 0.85}";4754;"";"{""is_superhost"": false}"
13074083;Joker, 1Ch/1SdB, 2 personnes;entire_home;Paris;3e arrondissement;48.8646096086;2.35716816108;2;"[""https://a0.muscache.com/im/pictures/9e49f0f6-6ccf-41b2-a463-572e6c869957.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f62f62a4-2bc6-4ace-94ec-ea65a24cab4c.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/10c44fae-db22-4793-8a21-71fdb168a502.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7219f95e-2cca-46c5-8da2-40fe43a73c28.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b61fa3b1-cc15-4d40-9d92-897ffef4c11a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c2d81aeb-e8c9-4485-a893-0f9a47586b86.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/506f0aac-69f4-422e-8760-8292f1b8f7eb.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3dd10a4e-9bc4-4b74-98a9-c073eb784534.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/0743596e-e46b-4442-acbf-610e347256e6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/933a7d45-3f36-4d2d-9222-a84d6726f1d6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/39e71321-9cf3-408d-8f5c-9773a2e6bef4.jpg?aki_policy=large""]";"{""beds"": 1, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 2, 35, 4, 39, 8, 44, 45, 30, 46, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.88, ""monthly_factor"": 0.68}";5235;"";"{""is_superhost"": false}"
13111723;Cosy Studio in Neuilly !!!;entire_home;Neuilly-sur-Seine;16e arrondissement;48.8815160565;2.27121042348;2;"[""https://a0.muscache.com/im/pictures/fff4351b-4ff5-4c74-8788-7e12f02370d7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f759909c-2bdb-4b17-9bbe-ef15185c6778.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/fe6115e4-3103-4183-b772-341a4adf930b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a0519e1a-f9c2-47fd-a181-90feed30c4d6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c03cf0d9-41b3-482f-ba00-9036bb8f509a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c614cc5c-eaa3-42a3-925e-a7d5deb6fca4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/1d29ac49-274c-4129-8c05-78db9c30a346.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e163a817-1c4e-4a5e-bf2d-ea4737b82aa3.jpg?aki_policy=large""]";"{""beds"": 1, ""bedrooms"": 0, ""bathrooms"": 1.0, ""amenity_ids"": [1, 3, 4, 8, 30], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 1.0}";4570;"";"{""is_superhost"": false}"
13093102;Petit Veneur, 1Ch/1Sdb, 4 personnes.;entire_home;Paris-3E-Arrondissement;Le Marais;48.8601113561;2.36651432199;4;"[""https://a0.muscache.com/im/pictures/90a579df-6dfe-4f6f-ad01-f525400a0fde.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e6c4a5cf-f39d-44cb-b6f9-6e4aabbccb52.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4ae3a9fb-d2c0-4a8b-9efe-b6332a2fd9d2.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5504bd5c-09bd-4a81-9ee4-3ab6b63645b0.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/039e49ed-7699-4a82-a4e1-a7c1db271d21.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/25913ac5-bc27-46f6-9bee-db28a9428058.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ec67476f-230a-4492-b7e0-121dcf147f77.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e321fe28-e0f6-42de-90c2-01a425d3b4ea.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/dc2e3d11-5717-40ff-a7ab-e2927566531d.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 2, 3, 4, 8, 44, 45, 46, 47, 21, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.86, ""monthly_factor"": 0.49}";5235;"";"{""is_superhost"": false}"
13125866;Appartement haut marais;entire_home;Paris;République;48.8645331449;2.36532613811;3;"[""https://a0.muscache.com/im/pictures/053a6eb7-8d36-4fa5-a69f-033d0a7a9b92.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/16afcf07-cb2a-4420-8195-ba3f0844ec4f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a669d309-aeec-4f03-89fa-a7e69a460dcf.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a794415f-0455-4960-8d9f-4b0d894afcee.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4a152e3d-779b-449d-80e2-0edefec1fb1c.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ebae0459-57f7-4b8b-aebd-fe2913f7e66d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/dbc28f7b-687d-459f-9620-7fd373c92af6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/dc351b85-0bb4-41ee-a0c4-dce1d1987ed8.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/9b36c893-b751-4cb7-8e06-7c68c2bae05d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/595daa3f-265a-4b1c-b21c-7a35ff25ee8a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/83582498-84e1-4bb7-b6e6-8e668e290843.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/39fc20bf-a6af-4f87-a30a-d03cf07573a9.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/63bd9ea6-8739-4be7-82b8-edd913e6e9ab.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/685b22a8-2c40-4093-b28a-7a9d91d73680.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d43c2450-18af-408a-801e-3a4376dc11a0.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e2695499-6cd5-40c8-abab-21a6fbb3a71d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5bbb102c-963e-4828-879d-bae72984a096.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a48ddbb2-9fa7-4b8e-8245-8b273d10c465.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4cc60860-b213-4e93-ab1e-4660fb14c51c.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/86976c03-333c-45bd-94d1-8c0ea5fc48fd.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3ead8e98-3ebe-406e-9596-73356a849b1e.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/88333334-3002-4037-9c27-7ca4f79b3e44.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/07af6f02-7bd5-4580-9df0-32b6a8424c64.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4e442716-8ddd-4a54-9ba9-3bec35822568.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b6b5e9f6-208c-4548-bbd4-afd4a5bc69ee.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ecdee245-6e95-4267-a74b-549f48d5a404.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a0dc5e64-3cc7-4edb-8158-cea1b25a3df6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/087e3e35-4049-47bc-8c5d-62067f3b4eea.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5a4f403a-58d1-4ed5-ba28-ed20ccf974d3.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cc22681d-3b3f-4b25-b912-3adaeefceb77.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 2, 3, 35, 4, 8, 40, 41, 44, 45, 77, 46, 47, 51, 21, 55, 28, 30], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.9, ""monthly_factor"": 0.8}";711;"";"{""is_superhost"": true}"
13134593;Lovely room in a flat at the heart of Paris:);private_room;Paris;République;48.8675041194;2.37293272235;2;"[""https://a0.muscache.com/im/pictures/5a17e214-a2a7-4a78-abd7-e1313a85e04f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/11cd1add-cb16-42f8-8de2-5b8894e17f25.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/3f3378c3-b7a9-4a81-9787-0b94ddf773b3.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/35fbb99f-45f3-4898-bc27-17efeb0afa7c.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8e6ea45e-25b7-4b0d-b47a-76a074fd509c.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/92c9f9b8-ecf7-4491-afbb-8d467043c300.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f5930485-826d-42c0-b259-d8ba323b1090.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/b1686429-df78-4851-973b-b203a22f10bf.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/94bf45b7-d060-4693-ab32-013769ff0107.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f1513668-0e6a-4d14-ba6b-d58f339c52db.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8d04eee6-e19a-4f7a-9b61-7cb1083fecd1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/0cf43050-7338-4432-9acc-86e06e812449.jpg?aki_policy=large""]";"{""beds"": 1, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [33, 129, 3, 4, 103, 8, 40, 41, 10, 44, 45, 77, 46, 47, 21, 28, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.95, ""monthly_factor"": 0.85}";6954;"";"{""is_superhost"": false}"
13168981;PARIS / Saint Germain des Près / 5 Persons;entire_home;Paris;Saint Germain des Prés - Odéon;48.849857;2.337238;5;"[""https://a0.muscache.com/im/pictures/ec7a2954-2082-4934-aaea-d0ca167897da.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e8123d2c-f323-411a-a3c7-7a782c52d897.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e3b8aed2-a3c5-4f36-a872-a9a0fb9c8227.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d8e7d17a-352a-45a8-9abc-a24b75e040f7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5df82fc4-27b4-4bd0-b9db-c276fa3731c4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a4b58775-d302-44bf-be0f-f4bff03beede.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5e41dc14-7d3a-4289-becd-398154e7ac8f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5e7ae8a5-5854-42aa-8f4e-cd431dac3cf6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/8ae6b64c-3ca5-4642-9341-121794365a69.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/0b3254e3-b21a-45bc-94c7-5de4a8ffb332.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7efad327-0d08-4af8-8a33-86f87b1f8603.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/58dc7e3a-1fba-4256-98e7-a9217910e4ff.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/31c6787c-de99-421c-8b73-978eebe12d13.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7076bb8e-25c4-4fd9-8cb6-a8dd86ee2752.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/878d99b3-b539-4e76-8b69-af6f84a1a309.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/528a88bf-ef89-446c-b095-8a998fa575a1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/02f0d2df-77cd-4c53-99c8-3bec371795f2.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c00d3e08-625c-49d0-9f76-12055fac2352.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/6c6b6075-391b-461d-8135-5b8ba4113198.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a4f459dc-f5f0-4436-88e9-ad610e8d91c7.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/731ce545-8ca8-4cc4-9265-46d2d6999a7e.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d350c6b2-ad43-4579-a63d-f354a38d3ccb.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/85bbb0c8-573a-4b37-b22c-d117ad57b761.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7d901467-ff50-43d0-9077-03ce99e92318.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/78517311-0a5b-4926-98cc-666cc0a07e35.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/385e4869-f6ff-40d1-b2c2-86c1d6482049.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/591b848c-3ed7-40db-af2b-819af9919f85.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ddc0c3d6-5e04-4e92-95e1-1fc4db37e513.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e071ebb4-e5fa-4533-80b6-cea50f0a2b7a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5caaf825-900b-4e5e-ae48-c2537bc9960e.jpg?aki_policy=large""]";"{""beds"": 3, ""bedrooms"": 1, ""bathrooms"": 2.0, ""amenity_ids"": [1, 129, 2, 4, 8, 77, 85, 89, 90, 91, 93, 30, 94, 31, 33, 35, 36, 39, 40, 104, 41, 44, 45, 46, 47, 50], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.95, ""monthly_factor"": 0.9}";7083;"";"{""is_superhost"": false}"
13233607;DANS PARC MONCEAU TERRASSE 130 M2 + 2 PIECES.;entire_home;Paris;Monceau;48.878649338;2.31215444239;3;"[""https://a0.muscache.com/im/pictures/a8a201e6-ca43-4530-bfcd-952ffe847a29.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f7cf3521-56ff-47ab-9b0b-7bd40f40fd57.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/774c10f9-beb4-4e60-bd92-a3aed4cb91ae.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d322ad51-331a-4526-bfbf-2046bccb67d6.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/fe7b238b-97a3-45a7-b715-25b2d23d0c36.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/138caee2-389c-46dd-bd8d-e0cd00714554.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/df02fa7a-f0f6-4d27-9897-f3bd91eebf1a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/aee3890a-d147-483f-ad48-e638abc817ff.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/483a77f9-470e-4219-8cd4-4c73adf12a9d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7ef9168f-30c2-4415-9922-455ca04a084f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/a1fb2145-aafd-42c1-b42e-dbc2495d9332.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/6631f2a0-d1d9-4f9a-9343-68a7c22d1529.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e0c8b8cf-c581-40d5-987d-dec924c12572.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/deed496f-6b1f-46c0-960a-d9793ba89050.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e9163d66-b84d-4b2a-9953-2724c2867639.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7d500e6d-4e7d-4232-b36b-66c6d0e23535.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 2, ""bathrooms"": 1.0, ""amenity_ids"": [32, 33, 34, 3, 35, 4, 36, 5, 39, 40, 41, 10, 44, 45, 77, 14, 46, 47, 50, 51, 21, 55, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.95, ""monthly_factor"": 0.8}";473;"";"{""is_superhost"": false}"
13267787;Renovated 2-room appartment (45m2);entire_home;Paris;Opéra - Grands Boulevards;48.8696491829;2.35175093063;4;"[""https://a0.muscache.com/im/pictures/74f54e6d-51a8-4984-bd19-3604fd54a58b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4fe1d1e4-de12-46f8-a8d5-6113b41229bd.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/83c123fe-cd67-4eff-9164-f6bbc9ce6c92.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e3f592e5-baa7-411e-b973-8c4bb3c747ee.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/abd720ac-df9c-474c-888e-853743037a3e.jpg?aki_policy=large""]";"{""beds"": 2, ""bedrooms"": 1, ""bathrooms"": 1.0, ""amenity_ids"": [1, 33, 129, 3, 35, 4, 36, 39, 8, 40, 41, 10, 43, 44, 45, 77, 46, 47, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": true, ""is_business_travel_ready"": false}";"{""weekly_factor"": 0.9, ""monthly_factor"": 0.73}";1286;"";"{""is_superhost"": false}"
13274675;Appartement Luxe - Paris Centre;entire_home;Paris;Invalides - Ecole Militaire;48.8588172839;2.32388356464;6;"[""https://a0.muscache.com/im/pictures/67f283b9-0767-468a-b810-ff3b708563e1.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c69f9bd1-4363-4afe-9f17-3b666b2407a0.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/5737a2d9-a885-4235-a85b-cfb3fe678cb8.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/db57d6c6-fc90-40ed-9f67-9941998fead4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/1715155e-fb0e-4944-a835-beba06d5f266.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/67ff3b47-7b1b-4171-8457-25cb7784242e.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ad4954e2-d7ef-43c8-aacd-a09fb7368bf5.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/081cd01e-0a0e-4599-90d7-65099739851f.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/94dc920b-69f5-41bb-a91e-d4a122032d85.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7b45e566-1605-4050-b570-98b2cef9ca63.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d520d592-e56b-456a-abc8-d7f43160556b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/59174a81-a834-41b7-8017-5df4eb4833f4.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/10e9f488-0bf8-4202-ac33-1798e17ea2ae.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c3120255-3e7b-43dd-b7ea-78c473fc0aec.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/c69c9e50-6b75-46d9-bd32-86a30abb512a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/603cb988-8334-46e9-ac4c-6e3cf3c5d5cd.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ede7ae85-1228-4a6e-a5b3-1ae1f10e02e2.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/6fb1b095-41ee-4cdb-ac66-6b5f2014849b.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/1e34a624-5309-4973-8d6a-a95668c26128.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/67958dc6-86cb-41e1-90c0-76a6218f887d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cb6317a1-d52c-4905-9081-436f7de8ac01.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f7fd8dfa-4437-443a-8aff-65a595935d9d.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/7887ad2b-9e6f-4032-86e7-1d9c1e5d88ae.jpg?aki_policy=large""]";"{""beds"": 3, ""bedrooms"": 3, ""bathrooms"": 2.0, ""amenity_ids"": [1, 33, 2, 34, 3, 35, 4, 36, 8, 40, 41, 43, 44, 45, 46, 47, 50, 21, 27, 30, 31], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 0.9}";4768;"";"{""is_superhost"": false}"
13420365;Hôtel Elysées Paris;private_room;Paris;"";48.8750932755;2.29674092495;4;"[""https://a0.muscache.com/im/pictures/c22d226e-145e-49b4-9ce5-cb089fac386a.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/2b64479a-efe4-4835-afcb-c2e58cfca071.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/ac2a1745-c33d-4bf4-9232-824d739e1f88.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/d9155a16-69c4-4a35-955e-d33c2e79d949.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f9fce066-12fe-4f8e-9c22-50fbc762b132.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/e1304214-c2fd-4621-aeed-9b82e7581370.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cd4ecf2a-f42b-40c8-b444-0323afa7e519.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/4cfe8f1b-5a52-4e0c-91f1-2d467f9e6508.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/cdfe3242-876f-4b1a-8803-70f5a86da734.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/66415acc-b31f-45d4-8396-cfb7fabfffd2.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/f7bd3ea6-fdfe-4d40-af13-f9aa85f29597.jpg?aki_policy=large"", ""https://a0.muscache.com/im/pictures/362b42b2-65c4-4bb2-8046-158152742976.jpg?aki_policy=large""]";"{""beds"": 4, ""bedrooms"": 2, ""bathrooms"": 1.0, ""amenity_ids"": [64, 1, 4, 5, 71, 72, 10, 77, 16, 21, 30, 31, 35, 36, 38, 39, 103, 40, 41, 42, 44, 45, 46, 47, 51, 55], ""is_rebookable"": false, ""is_new_listing"": false, ""is_fully_refundable"": true, ""is_host_highly_rated"": false, ""is_business_travel_ready"": false}";"{""weekly_factor"": 1.0, ""monthly_factor"": 1.0}";43;"";"{""is_superhost"": false}"
