listing_id,amenity_ids,bathrooms,bedrooms,beds,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,latitude,longitude,person_capacity,type,weekly_factor,monthly_factor
18807254,"[1, 2, 66, 3, 4, 5, 69, 70, 8, 73, 75, 14, 16, 21, 27, 28, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 57, 61]",3.5,4.0,4.0,False,True,False,False,False,48.8717347934,2.28656596899,9,entire_home,0.95,0.9
18817417,"[1, 33, 2, 3, 35, 4, 36, 8, 40, 41, 10, 44, 45, 77, 46, 47, 50, 51, 21, 55, 28, 61, 30, 31]",2.5,3.0,5.0,False,True,False,False,False,48.8591159549,2.3483082358200003,8,entire_home,1.0,1.0
18946061,"[33, 34, 35, 4, 36, 37, 38, 39, 8, 40, 41, 42, 44, 45, 46, 47, 16, 31]",1.0,1.0,2.0,False,True,False,False,False,48.8491265809,2.34607663937,2,private_room,0.74,1.0
18824088,"[1, 33, 2, 3, 35, 4, 8, 40, 41, 44, 45, 46, 47, 21, 30, 31]",1.0,1.0,2.0,False,True,False,False,False,48.850295950500005,2.2943663425599996,4,entire_home,1.0,1.0
18870266,"[1, 4, 8, 10, 11, 77, 16, 21, 85, 89, 90, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 98, 35, 36, 100, 37, 40, 104, 41, 44, 45, 46, 47]",2.0,2.0,2.0,False,True,True,False,False,48.8710608043,2.29862568671,4,entire_home,0.9,0.85
18885121,"[1, 33, 129, 34, 66, 35, 4, 5, 37, 38, 103, 8, 40, 41, 44, 45, 77, 46, 47, 16, 21, 30, 31]",1.0,2.0,3.0,False,True,False,False,False,48.8745739684,2.28919725622,5,entire_home,0.95,1.0
18889749,"[129, 4, 8, 136, 73, 11, 21, 90, 91, 28, 93, 30, 94, 31, 95, 96, 101, 38, 40, 41, 44, 45, 109, 46, 47, 49, 113, 120, 61, 127]",1.0,1.0,1.0,False,True,True,False,False,48.8765065945,2.3751365175099997,2,entire_home,0.9,0.76
18900954,"[1, 33, 2, 34, 35, 4, 39, 8, 40, 11, 12, 44, 46, 21, 27, 28, 61, 30, 31]",2.0,3.0,3.0,False,True,False,False,False,48.8777132637,2.31205531814,6,entire_home,1.0,1.0
18937483,"[1, 33, 35, 4, 71, 103, 8, 40, 10, 42, 44, 45, 77, 46, 47, 51, 55, 30, 31]",1.0,2.0,2.0,False,True,True,False,False,48.8778260474,2.3400972254299997,3,entire_home,0.95,1.0
18956979,"[33, 35, 4, 36, 8, 40, 44, 47, 16, 50, 21, 28, 30, 31]",1.0,3.0,5.0,False,True,False,False,False,48.8587664012,2.3160470263599997,5,entire_home,1.0,1.0
19079934,"[33, 35, 4, 8, 40, 57, 45, 30, 46, 31]",1.0,1.0,2.0,False,True,False,False,False,48.872102346400006,2.3540322915700003,4,entire_home,0.9,1.0
18969773,"[1, 33, 129, 35, 4, 37, 39, 8, 40, 41, 44, 45, 77, 46, 47, 16, 30, 31]",1.0,1.0,1.0,False,True,True,False,False,48.8571090701,2.35212118035,3,entire_home,0.9,0.75
18971405,"[1, 33, 4, 8, 40, 9, 41, 44, 45, 77, 46, 47, 51, 52, 21, 89, 90, 91, 92, 30, 31]",1.0,0.0,2.0,False,True,False,False,False,48.8683461381,2.28303912686,4,entire_home,0.78,1.0
19225449,"[1, 33, 129, 4, 8, 40, 41, 44, 45, 46, 49, 50, 30]",1.0,1.0,1.0,False,True,True,False,False,48.8640933338,2.35096060174,2,entire_home,0.9,1.0
19224034,"[1, 33, 35, 4, 38, 8, 40, 41, 11, 12, 44, 47, 21, 61, 30, 31]",1.0,0.0,1.0,False,True,False,False,False,48.8763539709,2.39333930154,2,entire_home,0.9,0.71
19224902,"[1, 129, 2, 4, 8, 10, 77, 16, 85, 86, 30, 31, 33, 34, 35, 37, 40, 104, 41, 42, 44, 45, 46, 47, 57]",1.0,2.0,2.0,False,True,True,False,False,48.855973573,2.30883181479,3,entire_home,0.9,0.75
19255212,"[1, 33, 129, 34, 35, 4, 37, 38, 39, 8, 40, 41, 42, 44, 45, 46, 16, 30, 31]",2.0,3.0,4.0,False,True,False,False,False,48.848064307399994,2.2925164372499998,8,entire_home,0.95,1.0
19266707,"[1, 33, 34, 35, 131, 4, 71, 103, 8, 40, 41, 44, 45, 77, 46, 47, 49, 50, 30]",1.0,0.0,1.0,False,True,True,False,False,48.8681143518,2.35806974269,2,entire_home,1.0,1.0
19282953,"[1, 33, 34, 35, 131, 4, 71, 103, 8, 40, 41, 44, 45, 77, 46, 47, 49, 30, 31]",1.0,1.0,1.0,False,True,True,False,False,48.851227457700006,2.31687899687,2,entire_home,1.0,1.0
